,site,veg_type,Lat,Lon,Elev(m),DOS,DOE,SOS,EOS,DOY,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
121,turkeypointenf74,EN,42.70736,-80.3485,216,2016/3/8,2016/12/12,98,372,279,EVI2,0.457006346,0.175402342,0.55508577,0.43894903,0.321185211,0.227522752,0.341053675,0.289765162,0.327546223,0.271433643,0.370726013,0.35944738,0.246685429,0.307792753,0.382103321,0.335193366,0.374952927,0.433672378,0.451639095,0.412248365,0.441750644,0.523699595,0.470433179,0.482164609,0.54995852,0.560378931,0.54794226,0.468801921,0.446324297,0.558856921,0.52862637,0.443247627,0.438582824,0.443929557,0.457600074,0.437115733,0.426380368,0.392204927,0.347986608,0.348127589,0.327745368,0.098761627,0.059180352,0.397362634,0.34144223,0.335223017
122,turkeypointenf74,EN,42.70736,-80.3485,216,2017/3/22,2017/12/10,112,370,263,EVI2,0.335223017,0.275970726,0.028702849,0.047932331,0.120501008,0.404288627,0.380950544,0.370507026,0.304509399,0.345800745,0.357797331,0.196327878,0.37624549,0.332820069,0.32312843,0.374319419,0.366132379,0.362952768,0.460513641,0.489542715,0.502412441,0.262932336,0.461502403,0.466042226,0.432802639,0.266951415,0.510558644,0.286847559,0.509079497,0.419099944,0.450465829,0.452795586,0.40570864,0.407370077,0.439066747,0.339158156,0.402864641,0.367878877,0.383149214,0.354841485,0.348101749,0.331581982,0.027086105,0.216689153,0.174485681,0.270559924
123,turkeypointenf74,EN,42.70736,-80.3485,216,2018/4/18,2018/12/7,138,367,233,EVI2,0.25719459,0.316951567,0.286607883,0.359015091,0.246004236,0.170367308,0.009029457,0.307730669,0.052617796,0.301248299,0.337032005,0.336664933,0.068759634,0.334251396,0.28403343,0.295495182,0.330211151,0.36555583,0.483472452,0.478800034,0.476925285,0.350081203,0.486863,0.514458737,0.451317297,0.418392771,0.327437979,0.445988415,0.294588168,0.538095723,0.456977089,0.293294794,0.5002581,0.451707647,0.466632903,0.405602432,0.408062079,0.353686798,0.362993447,0.068302708,0.351311772,0.070235278,0.427210054,0.417273565,0.097390531,0.010110746
124,usmpj,EN,34.43845,-106.254361,2126,2016/3/1,2016/11/23,91,353,267,EVI2,0.0537864,0.064553182,0.045140309,0.046420707,0.118410499,0.112728538,0.073864732,0.141705767,0.146272085,0.148723747,0.145184136,0.157004307,0.164387832,0.181999349,0.177501996,0.178945834,0.176822252,0.196900582,0.218432393,0.212505304,0.222915525,0.201702667,0.191200767,0.201839395,0.18732323,0.240811899,0.208992822,0.249964221,0.20798492,0.233740845,0.217499702,0.210871097,0.193008095,0.180128429,0.17811751,0.179913339,0.168803482,0.162290327,0.166759866,0.158823618,0.151373283,0.139186987,0.159119407,0.168408081,0.10073489,0.174101874
125,usmpj,EN,34.43845,-106.254361,2126,2017/3/7,2017/11/29,97,359,267,EVI2,0.201973861,0.189399517,0.135848688,0.147437841,0.13704871,0.157927271,0.138700006,0.159392689,0.15693047,0.162792006,0.204084505,0.164419422,0.165384783,0.187115326,0.208180472,0.194104667,0.187784603,0.201366197,0.21679445,0.199438276,0.181950763,0.196016105,0.192643675,0.217486376,0.239315608,0.095465946,0.204678994,0.218347757,0.182932141,0.206445795,0.188384386,0.212932112,0.172139237,0.215667078,0.192252705,0.182314195,0.165217457,0.165910995,0.185993196,0.160639167,0.153566408,0.172791574,0.152612984,0.152977864,0.150271992,0.157304868
126,usmpj,EN,34.43845,-106.254361,2126,2018/3/18,2018/11/28,108,358,255,EVI2,0.157304868,0.176153309,0.147906163,0.147135708,0.146888771,0.155196608,0.142658613,0.173611111,0.161471997,0.165707248,0.159064448,0.170060987,0.158264587,0.157454968,0.16727848,0.147576173,0.161312421,0.161194377,0.171795005,0.185662554,0.16828139,0.167245661,0.167556442,0.040009968,0.204297218,0.160775113,0.195969031,0.195295764,0.205965712,0.242992232,0.198694095,0.219581549,0.196239709,0.191965154,0.186445929,0.211226307,0.194010417,0.156460816,0.168191501,0.154711887,0.158766204,0.134364694,0.189939073,0.150249426,0.145327831,0.072981901
127,warrenwilson,EN,35.6069,-82.4421,2198,2017/3/15,2017/11/4,105,334,234,EVI2,0.157304868,0.176153309,0.147906163,0.147135708,0.146888771,0.155196608,0.142658613,0.173611111,0.161471997,0.165707248,0.159064448,0.170060987,0.158264587,0.157454968,0.16727848,0.147576173,0.161312421,0.161194377,0.171795005,0.185662554,0.16828139,0.167245661,0.167556442,0.040009968,0.204297218,0.160775113,0.195969031,0.195295764,0.205965712,0.242992232,0.198694095,0.219581549,0.196239709,0.191965154,0.186445929,0.211226307,0.194010417,0.156460816,0.168191501,0.154711887,0.158766204,0.134364694,0.189939073,0.150249426,0.145327831,0.072981901
128,warrenwilson,EN,35.6069,-82.4421,2198,2018/4/30,2018/11/9,150,339,193,EVI2,0.157304868,0.176153309,0.147906163,0.147135708,0.146888771,0.155196608,0.142658613,0.173611111,0.161471997,0.165707248,0.159064448,0.170060987,0.158264587,0.157454968,0.16727848,0.147576173,0.161312421,0.161194377,0.171795005,0.185662554,0.16828139,0.167245661,0.167556442,0.040009968,0.204297218,0.160775113,0.195969031,0.195295764,0.205965712,0.242992232,0.198694095,0.219581549,0.196239709,0.191965154,0.186445929,0.211226307,0.194010417,0.156460816,0.168191501,0.154711887,0.158766204,0.134364694,0.189939073,0.150249426,0.145327831,0.072981901
0,bozeman,GR,45.783056,-110.777778,2332,2017/5/21,2017/8/6,171,246,77,EVI2,0.072773418,0.017604892,0.042151107,0.052516861,0.000279205,0.059136199,0.030653722,0.013953076,0.007684594,0.000902462,0.048516113,0.047848514,0.071294989,0.048493719,0.008872708,0.073356046,0.184067948,0.03252375,0.20749836,0.300896682,0.348063807,0.375312176,0.42397602,0.377799939,0.443793834,0.378877948,0.389779053,0.30978548,0.378737208,0.299099184,0.30383413,0.281074763,0.029983607,0.197020461,0.096543037,0.198793266,0.217215136,0.202371506,0.016650941,0.034194098,0.032510378,0.11722675,0.048897813,0.057375642,0.04068217,0.000896435
1,bozeman,GR,45.783056,-110.777778,2332,2018/5/21,2018/8/6,171,246,77,EVI2,0.002942499,0.053100109,0.078977418,0.035616625,0.011376726,0.013715794,0.00665832,0.027044947,0.033316896,0.0160617,0.016460002,0.040762062,0.012002139,0.069656102,0.015767835,0.027255326,0.021578322,0.082133464,0.253291654,0.298771467,0.325818643,0.362921799,0.43404934,0.467104822,0.422169645,0.440931837,0.39692507,0.391399537,0.347338176,0.324051763,0.316457911,0.281220689,0.289878885,0.248980475,0.239282418,0.055901777,0.023609203,0.212844079,0.011354024,0.039787358,0.03504212,0.042891741,0.098539513,0.026222426,0.015951754,0.026503697
2,bullshoals,GR,36.562833,-93.06663,260,2016/4/11,2016/10/4,131,304,176,EVI2,0.22949079,0.194614999,0.182565039,0.181457941,0.209284069,0.185568313,0.095742418,0.250317476,0.225104177,0.17521565,0.216501508,0.147237033,0.162617868,0.214384176,0.374528978,0.510381103,0.526782685,0.486123478,0.583243854,0.573804475,0.560413949,0.254848875,0.452992102,0.394129056,0.498414137,0.57440941,0.428393233,0.486772025,0.547018349,0.431132894,0.3965101,0.365840255,0.413562581,0.378295759,0.306505911,0.313924705,0.297190062,0.327918531,0.276755706,0.249960913,0.214559175,0.214594709,0.216313139,0.112601806,0.236665273,0.179969493
3,bullshoals,GR,36.562833,-93.06663,260,2017/3/31,2017/10/31,121,331,214,EVI2,0.169818964,0.058933696,0.202021339,0.228864743,0.182780276,0.18451794,0.184826516,0.208305235,0.212481877,0.187891835,0.240545866,0.113842167,0.24227902,0.415289777,0.445800935,0.481790366,0.568966961,0.513477868,0.448564193,0.471303369,0.58721771,0.613067808,0.590548465,0.580421922,0.399353901,0.430372432,0.417185414,0.395644183,0.149818691,0.46134919,0.474587315,0.368200868,0.317295228,0.364409019,0.320416221,0.248720864,0.280739216,0.280555681,0.272112457,0.215482282,0.180352907,0.184790828,0.172395758,0.200936847,0.190094216,0.238067503
4,bullshoals,GR,36.562833,-93.06663,260,2018/4/18,2018/10/29,138,329,194,EVI2,0.16814797,0.177081981,0.234252441,0.165562914,0.16639839,0.17851927,0.23545797,0.172980286,0.198932428,0.171135307,0.104648295,0.176053583,0.205807298,0.196995128,0.222645373,0.454954259,0.562797812,0.627254894,0.626581662,0.637283486,0.60652921,0.519112874,0.460712839,0.508904435,0.598337741,0.494665267,0.483808614,0.482561186,0.500986361,0.432774864,0.524371181,0.44468725,0.492809413,0.465855712,0.455025746,0.37838009,0.378656905,0.289061164,0.191663948,0.232567821,0.24233494,0.239915653,0.179510477,0.200015239,0.196153312,0.056920483
5,butte,GR,45.95304,-112.47964,1682,2016/4/11,2016/8/30,131,270,141,EVI2,0.004084677,0.010517847,0.015089676,0.016627977,0.026011812,0.024804825,0.103852793,0.014560203,0.009161904,0.140012144,0.150968617,0.137699706,0.167819432,0.182111065,0.113277947,0.231502825,0.243801417,0.111636583,0.235554099,0.239003893,0.279759562,0.297670348,0.202650664,0.2346233,0.242989165,0.216252591,0.21149025,0.276464905,0.228672736,0.225042186,0.18792305,0.229497758,0.243431128,0.204496619,0.229756743,0.094574689,0.212617543,0.192105632,0.203332,0.21541801,0.180337463,0.165411148,0.001805507,0.005565725,0.010767175,0.002653105
6,butte,GR,45.95304,-112.47964,1682,2017/4/30,2017/10/25,150,325,178,EVI2,0.007777308,0.012850496,0.023316639,0.005178557,0.018944343,0.011727035,0.027752383,0.017485164,0.077378221,0.121091423,0.166142288,0.196281793,0.025159313,0.207302279,0.224956492,0.257676137,0.238909632,0.220757228,0.299118994,0.229837025,0.296403815,0.260279769,0.276121191,0.227525709,0.249659926,0.260193943,0.204882329,0.236708611,0.215887316,0.187150005,0.210161409,0.241663383,0.010932211,0.224432852,0.227992185,0.175130755,0.181302831,0.18879747,0.008355185,0.028052508,0.009887732,0.163291106,0.034876203,0.015546991,0.002134218,0.019463345
7,butte,GR,45.95304,-112.47964,1682,2018/5/1,2018/9/29,151,299,151,EVI2,0.04291718,0.03610004,0.010793444,0.012563575,0.005500533,0.005573692,0.018714338,0.004586266,0.016081368,0.018220831,0.051353858,0.012574087,0.088507545,0.140590901,0.149538152,0.187533912,0.168605883,0.208256144,0.253674015,0.249038462,0.251560517,0.189800908,0.207153662,0.257229803,0.21971855,0.206855386,0.238416976,0.21320408,0.251560037,0.229586809,0.229462014,0.209756412,0.221214268,0.227772745,0.221990206,0.156335633,0.204134005,0.204792456,0.008071975,0.000593648,0.00795835,0.011918398,0.001436747,0.002007148,0.059293593,0.007907176
8,cperagm,GR,40.8402,-104.7672,1644,2017/5/5,2017/9/2,155,272,120,EVI2,0.09985368,0.087345533,0.086963724,0.086709118,0.089550311,0.096806741,0.088853317,0.083791506,0.090512736,0.08652682,0.102072864,0.098014375,0.104397562,0.106285822,0.131867683,0.130159349,0.151927327,0.195528884,0.222389444,0.239111602,0.281076624,0.267314857,0.193577256,0.183419749,0.169759022,0.164823479,0.157795397,0.182172059,0.164469166,0.169455099,0.18464044,0.137336391,0.140801001,0.149126545,0.153618259,0.141095966,0.151718028,0.127222124,0.133339148,0.132569054,0.113159384,0.113496812,0.100270984,0.107037513,0.114144378,0.124746439
9,cperagm,GR,40.8402,-104.7672,1644,2018/4/27,2018/6/28,147,208,62,EVI2,0.084690713,0.121439471,0.095402085,0.102535063,0.107844233,0.097253017,0.089438348,0.087048858,0.10045561,0.121838488,0.121072753,0.114808173,0.132149099,0.1347692,0.144391767,0.169709143,0.230625345,0.280718982,0.266234443,0.250612262,0.217632162,0.217725897,0.169372811,0.165901218,0.155314868,0.130715706,0.143212785,0.136544348,0.12754438,0.123638211,0.106179761,0.120285403,0.115064527,0.109360019,0.130571031,0.099638036,0.09882306,0.101822996,0.110678023,0.095366061,0.091838661,0.089195727,0.090881294,0.090296011,0.113838815,0.104596449
10,cpertgm,GR,40.833,-104.76,1644,2017/5/5,2017/9/1,155,271,119,EVI2,0.061519412,0.084235329,0.092897896,0.09778223,0.066892174,0.098513984,0.089277274,0.091404522,0.104116582,0.120969855,0.073407111,0.115933658,0.133622568,0.141231239,0.147965034,0.181297764,0.211742192,0.268122792,0.243181412,0.235184535,0.214099191,0.20407729,0.165546668,0.159315529,0.149128259,0.133279595,0.143872884,0.136183122,0.127562451,0.12681476,0.112184118,0.120242582,0.114385291,0.111446159,0.123971386,0.100589096,0.100594539,0.099019329,0.105671592,0.094116902,0.09212284,0.090349825,0.090498443,0.094963171,0.107262669,0.099147645
11,cpertgm,GR,40.833,-104.76,1644,2018/4/30,2018/6/13,150,193,44,EVI2,0.038348111,0.047031186,0.090393707,0.093029397,0.025940116,0.09977495,0.0891162,0.095760185,0.107777554,0.120101221,0.025741469,0.117059143,0.135096037,0.147693277,0.1515383,0.192886386,0.19285904,0.255526603,0.220128381,0.219756809,0.210566221,0.190428684,0.161720525,0.152729839,0.14294165,0.135843485,0.144532984,0.135821896,0.127580521,0.129991308,0.118188476,0.120199761,0.113706056,0.113532299,0.117371742,0.101540155,0.102366018,0.096215663,0.100665161,0.092867743,0.09240702,0.091503923,0.090115592,0.099630332,0.100686522,0.093698842
12,cperuvb,GR,40.805576,-104.755854,1641,2016/4/19,2016/10/19,139,319,183,EVI2,0.01517681,0.009827044,0.087889518,0.088276564,0.015011942,0.101035916,0.088955127,0.100115848,0.111438527,0.119232588,0.021924172,0.118184628,0.136569506,0.154155316,0.155111566,0.204475007,0.173975887,0.242930413,0.197075351,0.204329082,0.20703325,0.176780077,0.157894381,0.146144149,0.13675504,0.138407375,0.145193084,0.13546067,0.127598591,0.133167856,0.124192833,0.12015694,0.11302682,0.115618439,0.110772098,0.102491215,0.104137496,0.093411996,0.095658729,0.091618583,0.0926912,0.092658021,0.089732741,0.104297492,0.094110376,0.088250038
13,cperuvb,GR,40.805576,-104.755854,1641,2017/5/1,2017/10/29,151,329,181,EVI2,0.096276443,0.060961174,0.086274791,0.079016773,0.08595353,0.086703019,0.088794053,0.08287691,0.096766772,0.086609378,0.101765459,0.098058344,0.10606284,0.116272224,0.12694258,0.135172928,0.139718158,0.187171863,0.197629148,0.219941349,0.267873547,0.249676678,0.148334663,0.191560507,0.178753652,0.20347508,0.168227859,0.184193338,0.161447866,0.16025641,0.178346001,0.161375203,0.141697039,0.143825627,0.143860299,0.147985385,0.154197206,0.124026649,0.14054028,0.109423738,0.11625392,0.116925222,0.107557647,0.097214102,0.113651337,0.099172656
14,cperuvb,GR,40.805576,-104.755854,1641,2018/4/28,2018/8/5,148,245,99,EVI2,0.099172656,0.119903692,0.101039461,0.102387275,0.11572865,0.103171453,0.092145849,0.100119546,0.106157113,0.111766634,0.105104396,0.114588967,0.141697651,0.132686147,0.148890531,0.177447656,0.222270489,0.317680094,0.263327601,0.206005171,0.194762223,0.197927374,0.158149099,0.150622869,0.13788166,0.121163709,0.134228408,0.126567503,0.116386389,0.105030809,0.110308932,0.113385141,0.11172317,0.100707204,0.039312274,0.095066734,0.093889855,0.102175742,0.103601336,0.095906624,0.086100227,0.078927936,0.069736311,0.080153048,0.107153852,0.088870534
15,forbes,GR,39.232,-121.2972,360,2017/5/12,2017/11/6,162,336,178,EVI2,0.046826753,0.254767379,0.256604548,0.244606036,0.118451843,0.259573656,0.156305171,0.250049029,0.317630759,0.372921738,0.395301328,0.363726203,0.410697766,0.406663098,0.40830029,0.385643035,0.361724493,0.316577883,0.265931743,0.308615615,0.237653466,0.186123208,0.195235687,0.204331712,0.173196304,0.181695464,0.218544376,0.19419724,0.182886126,0.184475863,0.217076271,0.190515429,0.172901227,0.223159358,0.183165409,0.224728435,0.188337202,0.242559289,0.26294613,0.274402073,0.258996212,0.281580688,0.243409458,0.334521313,0.352156108,0.316630305
16,forbes,GR,39.232,-121.2972,360,2018/5/11,2018/11/25,161,355,198,EVI2,0.351951648,0.367956937,0.422030644,0.424818902,0.422378341,0.396669017,0.402105596,0.399439623,0.386885545,0.439960361,0.414512758,0.438927847,0.395695939,0.375573673,0.369641352,0.336248269,0.3218164,0.297134035,0.260868997,0.2939737,0.214473335,0.206687913,0.19099925,0.206194029,0.191224181,0.221855758,0.226025092,0.206990652,0.234385728,0.250912691,0.188661202,0.20218482,0.235009871,0.203034322,0.193479676,0.164271678,0.175633432,0.164942352,0.153423941,0.23884365,0.200733087,0.193432951,0.289463218,0.272675793,0.292507022,0.263874979
17,grandrivergrass,GR,40.695873,-94.090862,368,2016/4/12,2016/10/24,132,324,195,EVI2,0.305930729,0.297639515,0.355573044,0.345718231,0.355328591,0.349067358,0.350005261,0.329011592,0.335407497,0.371503164,0.360096829,0.391884033,0.343121146,0.329593061,0.337745322,0.303645645,0.303834371,0.277537573,0.263134271,0.29742966,0.231874699,0.248867504,0.184162183,0.261678641,0.254552626,0.287841934,0.182844748,0.28355004,0.303372206,0.24294646,0.232003602,0.247395167,0.276239108,0.248936675,0.216378535,0.191692111,0.205957986,0.194273666,0.186573889,0.244316787,0.216669176,0.205002356,0.256025322,0.265130578,0.271634415,0.224939457
18,grandrivergrass,GR,40.695873,-94.090862,368,2017/4/16,2017/10/13,136,313,180,EVI2,0.25990981,0.227322093,0.289115445,0.26661756,0.288278842,0.301465698,0.297904926,0.258583561,0.283929448,0.303045968,0.305680899,0.344840219,0.290546353,0.28361245,0.305849291,0.271043021,0.285852341,0.257941111,0.265399544,0.300885619,0.249276062,0.291047094,0.177325115,0.317163252,0.317881071,0.35382811,0.139664404,0.360109428,0.372358684,0.23498023,0.275346002,0.292605514,0.317468346,0.294839028,0.239277393,0.219112544,0.23628254,0.22360498,0.219723836,0.249789923,0.232605265,0.21657176,0.222587427,0.257585364,0.250761809,0.186003935
19,grandrivergrass,GR,40.695873,-94.090862,368,2018/4/25,2018/10/22,145,322,180,EVI2,0.213888891,0.15700467,0.222657845,0.187516888,0.221229092,0.253864038,0.245804591,0.188155531,0.2324514,0.234588771,0.25126497,0.297796405,0.23797156,0.237631839,0.27395326,0.238440397,0.267870311,0.23834465,0.267664818,0.304341578,0.266677425,0.333226685,0.170488048,0.372647864,0.381209516,0.419814285,0.09648406,0.436668816,0.441345162,0.227013999,0.318688402,0.337815861,0.358697583,0.34074138,0.262176252,0.246532978,0.266607094,0.252936294,0.252873783,0.25526306,0.248541354,0.228141165,0.189149531,0.25004015,0.229889203,0.147068414
20,hartprairie,GR,35.3536,-111.7324,2585,2016/4/4,2016/9/28,124,298,177,EVI2,0.167867972,0.086687248,0.156200245,0.108416217,0.154179342,0.206262378,0.193704256,0.1177275,0.180973352,0.166131575,0.19684904,0.250752591,0.185396767,0.191651228,0.242057229,0.205837773,0.249888281,0.218748188,0.269930091,0.307797538,0.284078788,0.375406276,0.16365098,0.428132476,0.444537961,0.485800461,0.053303716,0.513228204,0.51033164,0.219047768,0.362030802,0.383026209,0.39992682,0.386643733,0.285075111,0.273953411,0.296931648,0.282267608,0.28602373,0.260736196,0.264477443,0.239710569,0.155711635,0.242494935,0.209016597,0.108132892
21,ibp,GR,32.589,-106.847,1325,2016/8/7,2016/10/19,247,319,73,EVI2,0.087081189,0.091409152,0.080695927,0.08166523,0.084985375,0.084154614,0.141603921,0.088458325,0.091076428,0.090542888,0.090693565,0.097075449,0.094020726,0.096055405,0.097195181,0.099292541,0.119194138,0.105651236,0.10714118,0.105101792,0.115157261,0.108274023,0.118615409,0.100742777,0.100107418,0.105748531,0.123325866,0.151368513,0.135866319,0.18434929,0.23722954,0.239140638,0.213665997,0.208623743,0.18509287,0.165890315,0.146669072,0.13265625,0.131578947,0.117142785,0.115148255,0.110157846,0.115454704,0.108345525,0.103358924,0.116228669
22,ibp,GR,32.589,-106.847,1325,2017/7/15,2017/9/25,225,295,72,EVI2,0.090258444,0.106608868,0.088804232,0.089262589,0.088517878,0.092513091,0.089503586,0.090776395,0.088080663,0.09868266,0.109383591,0.106634657,0.128912584,0.138101821,0.142520296,0.130312066,0.130838295,0.131729571,0.141294316,0.125891494,0.123979081,0.133417133,0.131183535,0.135374902,0.134979024,0.158078964,0.179124189,0.179110812,0.184329862,0.182808469,0.19798427,0.174460517,0.155282283,0.164485227,0.144192901,0.13628248,0.128691748,0.128452923,0.134330526,0.109559153,0.105128654,0.105066723,0.10444083,0.103277248,0.105897637,0.101023078
